FACTORY,WORK_SHAPE,INPUT_ED,INPUT_LENGTH,INPUT_QTY,DIRECTION_ED,OUTPUT_ED,STEEL_CATEGORY,WORK_START_DT,WORK_END_DT
F1,3,154,7600,3,148,148.5,2929,2017-01-16 2:50,2017-01-16 3:30
F1,3,154,7600,3,148,148.5,3021,2017-01-16 3:30,2017-01-16 3:59
F1,3,155,7600,3,148,148.6,2929,2017-01-16 3:59,2017-01-16 4:39
F1,3,155,7600,3,148,148.6,2929,2017-01-16 4:39,2017-01-16 5:19
F1,3,154,7700,3,148,148.6,2929,2017-01-16 5:19,2017-01-16 6:09
F1,3,154,7450,3,148,148.6,2929,2017-01-16 6:09,2017-01-16 6:49
F1,1,154,7800,3,148,148.6,2929,2017-01-16 6:49,2017-01-16 7:44
F1,1,154,7600,3,148,148.6,2929,2017-01-16 7:44,2017-01-16 8:24
F1,1,154,7600,3,148,148.6,2929,2017-01-16 8:24,2017-01-16 9:04
F1,1,154,7800,3,148,148.6,2929,2017-01-16 9:04,2017-01-16 9:59
F1,1,154,7450,3,148,148.6,2929,2017-01-16 9:59,2017-01-16 10:39
F1,1,130,8000,4,124,124,2929,2017-01-16 10:39,2017-01-16 11:34
F1,1,130,7900,4,124,124,2929,2017-01-16 11:34,2017-01-16 12:30
F1,1,130,8000,4,124,124,2929,2017-01-16 12:30,2017-01-16 13:29
F1,1,130,8100,4,124,124,2929,2017-01-16 13:29,2017-01-16 14:29
F1,2,130,8000,4,124,124,2929,2017-01-16 14:29,2017-01-16 15:31
F1,2,130,8000,4,124,124,2929,2017-01-16 15:31,2017-01-16 16:26
F1,2,130,8000,4,124,124.5,2929,2017-01-16 16:26,2017-01-16 17:24
F1,2,130,8000,4,124,124.5,2929,2017-01-16 17:24,2017-01-16 18:27
F1,2,130,8000,4,124,124.5,2929,2017-01-16 18:27,2017-01-16 19:32
F1,2,130,7900,4,124,124.5,2929,2017-01-16 19:32,2017-01-16 20:34
F1,2,130,8000,4,124,124.5,2929,2017-01-16 20:34,2017-01-16 21:38
F1,2,130,8000,4,124,124.5,2929,2017-01-16 21:38,2017-01-16 22:36
F1,3,130,8000,4,120,148.5,2929,2017-01-16 22:36,2017-01-16 23:36
F1,3,154,7450,3,148,148.5,2929,2017-01-16 23:36,2017-01-17 0:16
F1,3,130,8000,4,124,124.5,2929,2017-01-17 0:16,2017-01-17 1:16
F1,3,130,8000,4,124,124.4,2929,2017-01-17 1:16,2017-01-17 2:21
F1,3,130,8000,4,124,124.5,2929,2017-01-17 2:21,2017-01-17 3:23
F1,3,130,8000,4,124,124.4,2929,2017-01-17 3:23,2017-01-17 4:20
F1,3,130,8000,4,124,124.5,2929,2017-01-17 4:20,2017-01-17 5:21
F1,3,130,8000,4,124,124.5,2929,2017-01-17 5:21,2017-01-17 6:22
F1,1,130,8000,4,124,124.5,2929,2017-01-17 6:22,2017-01-17 7:24
F1,1,130,8000,4,124,124,2929,2017-01-17 7:24,2017-01-17 8:19
F1,1,130,7900,4,124,124,2931,2017-01-17 8:19,2017-01-17 10:19
F1,1,130,8000,4,124,124,2929,2017-01-17 10:19,2017-01-17 11:18
F1,1,130,6700,4,124,124,2929,2017-01-17 11:18,2017-01-17 12:13
F1,1,130,8100,4,124,124,2929,2017-01-17 12:13,2017-01-17 13:18
F1,1,130,8100,4,124,124,2929,2017-01-17 13:18,2017-01-17 14:22
F1,2,130,8000,4,124,124,2931,2017-01-17 14:22,2017-01-17 16:22
F1,2,130,8000,4,124,124.5,2929,2017-01-17 16:22,2017-01-17 17:23
F1,2,130,8000,4,124,124.5,2929,2017-01-17 17:23,2017-01-17 18:23
F1,2,130,8000,4,124,124.5,2929,2017-01-17 18:23,2017-01-17 19:21
F1,2,130,8100,4,124,124.5,2929,2017-01-17 19:21,2017-01-17 20:23
F1,2,130,8100,4,124,124.5,2929,2017-01-17 20:23,2017-01-17 21:21
F1,2,130,8100,4,124,124.5,2929,2017-01-17 21:21,2017-01-17 22:26
F1,3,130,8100,4,124,124.5,2929,2017-01-17 22:26,2017-01-17 23:25
F1,3,130,8000,4,124,124.5,2929,2017-01-17 23:25,2017-01-18 0:21
F1,3,130,8000,4,124,124.5,2929,2017-01-18 0:21,2017-01-18 1:23
F1,3,130,8100,4,124,124.5,2929,2017-01-18 1:23,2017-01-18 2:22
F1,3,130,8100,4,124,124.5,2929,2017-01-18 2:22,2017-01-18 3:25
F1,3,130,8100,4,124,124.5,2929,2017-01-18 3:25,2017-01-18 4:20
F1,3,130,8100,4,124,124.5,2929,2017-01-18 4:20,2017-01-18 5:23
F1,1,130,8100,4,124,124.5,2931,2017-01-18 5:23,2017-01-18 7:23
F1,1,130,8100,4,124,124.5,2929,2017-01-18 7:23,2017-01-18 8:23
F1,1,130,8000,4,124,124.5,2929,2017-01-18 8:23,2017-01-18 9:22
F1,1,130,8000,4,124,124.5,2929,2017-01-18 9:22,2017-01-18 10:24
F1,1,130,8000,4,124,124.5,2929,2017-01-18 10:24,2017-01-18 11:24
F1,1,130,8000,4,124,124.5,2929,2017-01-18 11:24,2017-01-18 12:25
F1,1,130,8000,4,124,124.5,2929,2017-01-18 12:25,2017-01-18 13:21
F1,1,130,8000,4,124,124.5,2929,2017-01-18 13:21,2017-01-18 14:23
F1,2,130,8000,4,124,124.5,2929,2017-01-18 14:23,2017-01-18 15:21
F1,2,130,8000,4,124,124.5,2929,2017-01-18 15:21,2017-01-18 16:19
F1,2,130,8100,4,124,124.5,2929,2017-01-18 16:19,2017-01-18 17:17
F1,2,130,8100,4,124,124.5,2929,2017-01-18 17:17,2017-01-18 18:12
F1,2,130,8000,4,124,124.5,2929,2017-01-18 18:12,2017-01-18 19:07
F1,2,130,6400,5,124,124.5,2931,2017-01-18 19:07,2017-01-18 21:07
F1,2,130,6400,5,124,124,2929,2017-01-18 21:07,2017-01-18 22:04
F1,3,130,6400,5,124,124,2929,2017-01-18 22:04,2017-01-18 23:05
F1,3,130,6400,5,124,124,2929,2017-01-18 23:05,2017-01-19 0:04
F1,3,130,6700,4,124,124,2929,2017-01-19 0:04,2017-01-19 0:59
F1,3,130,6800,4,124,124,2929,2017-01-19 0:59,2017-01-19 1:54
F1,3,154,7600,3,148,148.5,2929,2017-01-19 1:54,2017-01-19 2:34
F1,3,154,7600,3,148,148.5,2929,2017-01-19 2:34,2017-01-19 3:14
F1,3,154,7700,3,148,148.5,2929,2017-01-19 3:14,2017-01-19 4:04
F1,3,154,7700,3,148,148.5,2929,2017-01-19 4:04,2017-01-19 4:54
F1,3,154,7800,3,148,148.5,2929,2017-01-19 4:54,2017-01-19 5:49
F1,3,154,7800,3,148,148.5,2929,2017-01-19 5:49,2017-01-19 6:44
F1,1,154,7800,3,148,148.5,2929,2017-01-19 6:44,2017-01-19 7:39
F1,1,154,7600,3,148,148.5,2929,2017-01-19 7:39,2017-01-19 8:19
F1,1,154,7700,3,148,148.5,2929,2017-01-19 8:19,2017-01-19 9:09
F1,1,154,7700,3,148,148.5,2929,2017-01-19 9:09,2017-01-19 9:59
F1,1,154,7700,3,148,148.5,2929,2017-01-19 9:59,2017-01-19 10:49
F1,1,154,7700,3,148,148.5,2929,2017-01-19 10:49,2017-01-19 11:39
F1,1,154,7700,3,148,148.5,2929,2017-01-19 11:39,2017-01-19 12:29
F1,1,154,7700,3,148,148.5,2929,2017-01-19 12:29,2017-01-19 13:19
F1,1,154,7700,3,148,148.5,2929,2017-01-19 13:19,2017-01-19 14:09
F1,1,154,7700,3,148,148.5,2929,2017-01-19 14:09,2017-01-19 14:59
F1,2,154,7700,3,148,148.5,2929,2017-01-19 14:59,2017-01-19 15:49
F1,2,154,7700,3,148,148.5,3021,2017-01-19 15:49,2017-01-19 16:17
F1,2,154,7700,3,148,148.5,3021,2017-01-19 16:17,2017-01-19 16:38
F1,2,154,7700,3,148,148.5,3021,2017-01-19 16:38,2017-01-19 16:58
F1,2,154,7700,3,148,148.5,3021,2017-01-19 16:58,2017-01-19 17:22
F1,2,154,7700,3,148,148.5,3021,2017-01-19 17:22,2017-01-19 17:50
F1,2,154,7700,3,148,148.5,3021,2017-01-19 17:50,2017-01-19 18:12
F1,2,154,7450,3,148,148.5,3021,2017-01-19 18:12,2017-01-19 18:36
F1,2,154,7600,3,148,148.5,3021,2017-01-19 18:36,2017-01-19 19:02
F1,2,154,7450,3,148,148.5,3021,2017-01-19 19:02,2017-01-19 19:23
F1,2,154,7600,3,148,148.5,2929,2017-01-19 19:23,2017-01-19 20:03
F1,2,154,7700,3,148,148.5,3021,2017-01-19 20:03,2017-01-19 20:28
F1,2,154,7600,3,148,148.5,2929,2017-01-19 20:28,2017-01-19 21:08
F1,2,154,7600,3,148,148.5,2929,2017-01-19 21:08,2017-01-19 21:48
F1,2,154,7600,3,148,148.5,2929,2017-01-19 21:48,2017-01-19 22:28
F1,3,154,7600,3,148,148.5,2929,2017-01-19 22:28,2017-01-19 23:08
F1,3,154,7700,3,148,148.5,2929,2017-01-19 23:08,2017-01-19 23:58
F1,3,154,7450,3,148,148.5,2929,2017-01-19 23:58,2017-01-20 0:38
F1,3,154,7450,3,148,148.5,2929,2017-01-20 0:38,2017-01-20 1:18
F1,3,175,5900,3,168,168,2929,2017-01-20 1:18,2017-01-20 2:03
F1,3,175,5900,3,168,168,2929,2017-01-20 2:03,2017-01-20 2:48
F1,3,175,5750,3,168,168,2929,2017-01-20 2:48,2017-01-20 3:33
F1,3,175,5900,3,168,168,2929,2017-01-20 3:33,2017-01-20 4:18
F1,3,175,6000,3,168,168,2929,2017-01-20 4:18,2017-01-20 5:08
F1,3,175,6000,3,168,168,2929,2017-01-20 5:08,2017-01-20 5:58
F1,1,175,6000,3,168,168,2931,2017-01-20 5:58,2017-01-20 7:18
F1,1,175,6000,3,168,168,2929,2017-01-20 7:18,2017-01-20 8:08
F1,1,175,5900,3,168,168,2929,2017-01-20 8:08,2017-01-20 8:53
F1,1,175,5900,3,168,168,2929,2017-01-20 8:53,2017-01-20 9:38
F1,1,130,8000,4,124,124,3021,2017-01-20 9:38,2017-01-20 10:02
F1,1,175,5750,3,168,168,2929,2017-01-20 10:02,2017-01-20 10:47
F1,1,175,5750,3,168,168,3021,2017-01-20 10:47,2017-01-20 11:07
F1,1,175,6000,3,168,168,2929,2017-01-20 11:07,2017-01-20 11:57
F1,1,175,6000,3,168,168,2929,2017-01-20 11:57,2017-01-20 12:47
F1,1,175,6000,3,168,168,3021,2017-01-20 12:47,2017-01-20 13:07
F1,1,175,5900,3,168,168.5,2929,2017-01-20 13:07,2017-01-20 13:52
F1,1,175,5900,3,168,168.5,2929,2017-01-20 13:52,2017-01-20 14:37
F1,2,175,5900,3,168,168.5,2929,2017-01-20 14:37,2017-01-20 15:22
F1,2,175,5900,3,168,168.5,2929,2017-01-20 15:22,2017-01-20 16:07
F1,2,175,5900,3,168,168.5,2929,2017-01-20 16:07,2017-01-20 16:52
F1,2,175,6000,3,168,168.5,2929,2017-01-20 16:52,2017-01-20 17:42
F1,2,175,5750,3,168,168.5,2929,2017-01-20 17:42,2017-01-20 18:27
F1,2,175,5900,3,168,168,2929,2017-01-20 18:27,2017-01-20 19:12
F1,2,175,6000,1,168,168,2929,2017-01-20 19:12,2017-01-20 19:42
F1,2,175,6000,2,168,168,2929,2017-01-20 19:42,2017-01-20 20:22
F1,2,175,5900,3,168,168,2929,2017-01-20 20:22,2017-01-20 21:07
F1,2,175,6000,3,168,168,2929,2017-01-20 21:07,2017-01-20 21:57
F1,2,175,5800,3,168,168,2929,2017-01-20 21:57,2017-01-20 22:42
F1,3,175,5900,3,168,168,2929,2017-01-20 22:42,2017-01-20 23:27
F1,3,175,5900,3,168,168,2929,2017-01-20 23:27,2017-01-21 0:12
F1,3,155,7600,3,148,148,2931,2017-01-21 0:12,2017-01-21 1:52
F1,3,155,7600,3,148,148,2929,2017-01-21 1:52,2017-01-21 2:32
F1,3,155,7600,3,148,148,2929,2017-01-21 2:32,2017-01-21 3:12
F1,3,155,7600,3,148,148,2929,2017-01-21 3:12,2017-01-21 3:52
F1,3,155,7600,3,148,148,2929,2017-01-21 3:52,2017-01-21 4:32
F1,3,155,7600,3,148,148,2929,2017-01-21 4:32,2017-01-21 5:12
F1,3,154,7600,3,148,148,2931,2017-01-21 5:12,2017-01-21 6:52
F1,1,155,7300,3,148,148.5,2929,2017-01-21 6:52,2017-01-21 7:32
F1,1,155,7600,3,148,148.5,3021,2017-01-21 7:32,2017-01-21 7:56
F1,1,154,7600,3,148,148.5,2929,2017-01-21 7:56,2017-01-21 8:36
F1,1,155,7600,3,148,148.5,2929,2017-01-21 8:36,2017-01-21 9:16
F1,1,154,7700,3,148,148.5,2929,2017-01-21 9:16,2017-01-21 10:06
F1,1,154,7700,3,148,148.5,3021,2017-01-21 10:06,2017-01-21 10:35
F1,1,154,7700,3,148,148.5,2929,2017-01-21 10:35,2017-01-21 11:25
F1,1,154,7700,3,148,148.5,2929,2017-01-21 11:25,2017-01-21 12:15
F1,1,154,7700,3,148,148.5,2929,2017-01-21 12:15,2017-01-21 13:05
F1,1,154,7700,3,148,148.5,2929,2017-01-21 13:05,2017-01-21 13:55
F1,1,154,7700,3,148,148.5,2929,2017-01-21 13:55,2017-01-21 14:45
F1,2,154,7700,3,148,148.5,2929,2017-01-21 14:45,2017-01-21 15:35
F1,2,154,7700,3,148,148.5,2929,2017-01-21 15:35,2017-01-21 16:25
F1,2,154,7700,3,148,148.5,2929,2017-01-21 16:25,2017-01-21 17:15
F1,2,154,7700,3,148,148.5,2929,2017-01-21 17:15,2017-01-21 18:05
F1,2,154,7700,3,148,148.5,2929,2017-01-21 18:05,2017-01-21 18:55
F1,2,154,7450,3,148,148,2929,2017-01-21 18:55,2017-01-21 19:35
F1,2,154,7450,3,148,148,2929,2017-01-21 19:35,2017-01-21 20:15
F1,2,154,7450,3,148,148,2929,2017-01-21 20:15,2017-01-21 20:55
F1,2,154,7450,3,148,148,2929,2017-01-21 20:55,2017-01-21 21:35
F1,2,154,7450,3,148,148,2929,2017-01-21 21:35,2017-01-21 22:15
F1,2,154,7450,3,148,148,2929,2017-01-21 22:15,2017-01-21 22:55
F1,3,154,7450,3,148,148,2929,2017-01-21 22:55,2017-01-21 23:35
F1,3,154,7450,3,148,148,2929,2017-01-21 23:35,2017-01-22 0:15
F1,3,154,7700,3,148,148,2929,2017-01-22 0:15,2017-01-22 1:05
F1,3,154,7450,3,148,148,2929,2017-01-22 1:05,2017-01-22 1:45
F1,3,154,7450,3,148,148,2929,2017-01-22 1:45,2017-01-22 2:25
F1,3,154,7450,3,148,148.5,2929,2017-01-22 2:25,2017-01-22 3:05
F1,3,154,7450,3,148,148.5,2929,2017-01-22 3:05,2017-01-22 3:45
F1,3,154,5600,4,148,148.5,2929,2017-01-22 3:45,2017-01-22 4:25
F1,3,154,7800,3,148,148.5,2929,2017-01-22 4:25,2017-01-22 5:20
F1,3,154,7300,3,148,148.5,2929,2017-01-22 5:20,2017-01-22 6:00
F1,3,154,7450,3,148,148.5,2929,2017-01-22 6:00,2017-01-22 6:40
F1,1,154,7500,3,148,148.5,2929,2017-01-22 6:40,2017-01-22 7:20
F1,1,154,7450,3,148,148.5,2929,2017-01-22 7:20,2017-01-22 8:00
F1,1,154,7600,3,148,148.5,2929,2017-01-22 8:00,2017-01-22 8:40
F1,1,154,7450,3,148,148.5,2929,2017-01-22 8:40,2017-01-22 9:20
F1,1,154,7600,3,148,148.5,2929,2017-01-22 9:20,2017-01-22 10:00
F1,1,154,7450,3,148,148.5,2929,2017-01-22 10:00,2017-01-22 10:40
F1,1,155,7600,3,148,148.5,2929,2017-01-22 10:40,2017-01-22 11:20
F1,1,155,7600,3,148,148.5,2929,2017-01-22 11:20,2017-01-22 12:00
F1,1,154,7600,3,148,148.5,2929,2017-01-22 12:00,2017-01-22 12:40
F1,1,154,7800,3,148,148.5,2929,2017-01-22 12:40,2017-01-22 13:35
F1,1,175,5750,3,168,168,3021,2017-01-22 13:35,2017-01-22 13:55
F1,1,154,7600,3,148,148.5,2929,2017-01-22 13:55,2017-01-22 14:35
F1,2,154,7600,3,148,148,2929,2017-01-22 14:35,2017-01-22 15:15
F1,2,154,7450,3,148,148,2929,2017-01-22 15:15,2017-01-22 15:55
F1,2,154,7450,3,148,148,2929,2017-01-22 15:55,2017-01-22 16:35
F1,2,154,7450,3,148,148,2929,2017-01-22 16:35,2017-01-22 17:15
F1,2,154,7450,3,148,148,2929,2017-01-22 17:15,2017-01-22 17:55
F1,2,155,7600,3,148,148,2929,2017-01-22 17:55,2017-01-22 18:35
F1,2,155,7600,3,148,148,2929,2017-01-22 18:35,2017-01-22 19:15
F1,2,155,7600,3,148,148,2931,2017-01-22 19:15,2017-01-22 20:55
F1,2,155,7600,3,148,148,2929,2017-01-22 20:55,2017-01-22 21:35
F1,2,154,7600,3,148,148.5,2929,2017-01-22 21:35,2017-01-22 22:15
F1,2,154,7600,3,148,148.5,2929,2017-01-22 22:15,2017-01-22 22:55
F1,3,154,7600,3,148,148.5,2929,2017-01-22 22:55,2017-01-22 23:35
F1,3,154,7600,3,148,148.5,2929,2017-01-22 23:35,2017-01-23 0:15
F1,3,154,7600,3,148,148.5,2929,2017-01-23 0:15,2017-01-23 0:55
F1,3,154,7600,3,148,148.5,2929,2017-01-23 0:55,2017-01-23 1:35
F1,3,154,7300,4,148,148.5,2929,2017-01-23 1:35,2017-01-23 2:30
F1,3,154,7300,4,148,148.5,2929,2017-01-23 2:30,2017-01-23 3:25
F1,3,154,5600,4,148,148.5,3021,2017-01-23 3:25,2017-01-23 3:55
F1,3,154,7600,3,148,148.5,2929,2017-01-23 3:55,2017-01-23 4:35
F1,3,154,7450,3,148,148.5,2929,2017-01-23 4:35,2017-01-23 5:15
F1,3,154,7450,3,148,148.5,2929,2017-01-23 5:15,2017-01-23 5:55
F1,3,154,7700,3,148,148.5,2929,2017-01-23 5:55,2017-01-23 6:45
F1,1,154,7600,3,148,148.5,2929,2017-01-23 6:45,2017-01-23 7:25
F1,1,154,7600,3,148,148.5,2929,2017-01-23 7:25,2017-01-23 8:05
F1,1,154,7600,3,148,148.5,2929,2017-01-23 8:05,2017-01-23 8:45
F1,1,154,7800,3,148,148.5,2929,2017-01-23 8:45,2017-01-23 9:40
F1,1,154,7600,3,148,148.5,2929,2017-01-23 9:40,2017-01-23 10:20
F1,1,154,7450,3,148,148,2929,2017-01-23 10:20,2017-01-23 11:00
F1,1,155,7600,3,148,148,2929,2017-01-23 11:00,2017-01-23 11:40
F1,1,155,7800,3,148,148,2929,2017-01-23 11:40,2017-01-23 12:35
F1,1,155,7600,3,148,148,2929,2017-01-23 12:35,2017-01-23 13:15
F1,1,155,7600,3,148,148,2929,2017-01-23 13:15,2017-01-23 13:55
F1,1,155,7600,3,148,148,2929,2017-01-23 13:55,2017-01-23 14:35
F1,2,155,7600,3,148,148,2929,2017-01-23 14:35,2017-01-23 15:15
F1,2,155,7600,3,148,148,2931,2017-01-23 15:15,2017-01-23 16:55
F1,2,155,7600,3,148,148,2931,2017-01-23 16:55,2017-01-23 18:35
F1,2,154,7700,3,148,148.5,2929,2017-01-23 18:35,2017-01-23 19:25
F1,2,154,7700,3,148,148.5,2929,2017-01-23 19:25,2017-01-23 20:15
F1,2,154,7700,3,148,148.5,2929,2017-01-23 20:15,2017-01-23 21:05
F1,2,154,7700,3,148,148.5,2929,2017-01-23 21:05,2017-01-23 21:55
F1,2,154,7600,3,148,148.5,2929,2017-01-23 21:55,2017-01-23 22:35
F1,3,154,7600,3,148,148.5,2929,2017-01-23 22:35,2017-01-23 23:15
F1,3,154,7600,3,148,148.5,2929,2017-01-23 23:15,2017-01-23 23:55
F1,3,154,7600,3,148,148.5,2929,2017-01-23 23:55,2017-01-24 0:35
F1,3,154,7600,3,148,148.5,2929,2017-01-24 0:35,2017-01-24 1:15
F1,3,154,7600,3,148,148.5,2929,2017-01-24 1:15,2017-01-24 1:55
F1,3,154,7300,3,148,148.5,2929,2017-01-24 1:55,2017-01-24 2:35
F1,3,154,7700,3,148,148.5,2929,2017-01-24 2:35,2017-01-24 3:25
F1,3,154,7600,3,148,148.5,2929,2017-01-24 3:25,2017-01-24 4:05
F1,3,154,7600,3,148,148.5,2929,2017-01-24 4:05,2017-01-24 4:45
F1,3,154,7450,3,148,148.5,2929,2017-01-24 4:45,2017-01-24 5:25
F1,3,154,7450,3,148,148.5,2929,2017-01-24 5:25,2017-01-24 6:05
F1,3,154,7600,3,148,148.5,2929,2017-01-24 6:05,2017-01-24 6:45
F1,1,154,7600,3,148,148.5,2929,2017-01-24 6:45,2017-01-24 7:25
F1,1,154,7700,3,148,148,2931,2017-01-24 7:25,2017-01-24 9:05
F1,1,154,7450,3,148,148,2929,2017-01-24 9:05,2017-01-24 9:45
F1,1,154,7450,3,148,148,2929,2017-01-24 9:45,2017-01-24 10:25
F1,1,154,7700,3,148,148,2929,2017-01-24 10:25,2017-01-24 11:15
F1,1,154,7450,3,148,148,2929,2017-01-24 11:15,2017-01-24 11:55
F1,1,154,7450,3,148,148,2929,2017-01-24 11:55,2017-01-24 12:35
F1,1,154,7600,3,148,148,2929,2017-01-24 12:35,2017-01-24 13:15
F1,1,154,7450,3,148,148,2929,2017-01-24 13:15,2017-01-24 13:55
F1,2,154,7450,3,148,148,2931,2017-01-24 13:55,2017-01-24 15:35
F1,2,154,7600,3,148,148.5,2929,2017-01-24 15:35,2017-01-24 16:15
F1,2,154,7600,3,148,148.5,3021,2017-01-24 16:15,2017-01-24 16:44
F1,2,154,7700,3,148,148.5,2929,2017-01-24 16:44,2017-01-24 17:34
F1,2,154,7500,3,148,148.5,2929,2017-01-24 17:34,2017-01-24 18:15
F1,2,154,7600,3,148,148.5,2929,2017-01-24 18:15,2017-01-24 18:55
F1,2,154,7500,3,148,148.5,2929,2017-01-24 18:55,2017-01-24 19:36
F1,2,154,7700,3,148,148.5,2929,2017-01-24 19:36,2017-01-24 20:26
F1,2,154,7700,3,148,148.5,2929,2017-01-24 20:26,2017-01-24 21:16
F1,2,154,7600,3,148,148.5,2929,2017-01-24 21:16,2017-01-24 21:56
F1,3,154,7600,3,148,148,2931,2017-01-24 21:56,2017-01-24 23:36
F1,3,154,7450,3,148,148,2929,2017-01-24 23:36,2017-01-25 0:16
F1,3,154,7650,3,148,148,2931,2017-01-25 0:16,2017-01-25 1:56
F1,3,154,7600,3,148,148,2931,2017-01-25 1:56,2017-01-25 3:36
F1,3,154,7600,3,148,148,2931,2017-01-25 3:36,2017-01-25 5:16
F1,3,154,7600,3,148,148.5,2929,2017-01-25 5:16,2017-01-25 5:56
F1,3,154,7600,3,148,148.5,2929,2017-01-25 5:56,2017-01-25 6:36
F1,1,154,7600,3,148,148.5,2929,2017-01-25 6:36,2017-01-25 7:16
F1,1,154,7700,3,148,148.5,2929,2017-01-25 7:16,2017-01-25 8:06
F1,1,154,7700,3,148,148.5,2929,2017-01-25 8:06,2017-01-25 8:56
F1,1,154,7600,3,148,148.5,2929,2017-01-25 8:56,2017-01-25 9:36
F1,1,154,7500,3,148,148.5,2929,2017-01-25 9:36,2017-01-25 10:16
F1,1,154,7450,3,148,148.5,2929,2017-01-25 10:16,2017-01-25 10:56
F1,1,154,7450,3,148,148.5,2929,2017-01-25 10:56,2017-01-25 11:36
F1,1,154,7600,3,148,148.5,2929,2017-01-25 11:36,2017-01-25 12:16
F1,1,154,7700,3,148,148.5,2929,2017-01-25 12:16,2017-01-25 13:06
F1,1,154,7600,3,148,148.5,2929,2017-01-25 13:06,2017-01-25 13:46
F1,1,154,7600,3,148,148.5,2929,2017-01-25 13:46,2017-01-25 14:26
F1,2,154,7600,3,148,148.5,2929,2017-01-25 14:26,2017-01-25 15:06
F1,2,154,7600,3,148,148.5,2929,2017-01-25 15:06,2017-01-25 15:46
F1,2,154,7600,3,148,148.5,2929,2017-01-25 15:46,2017-01-25 16:26
F1,2,155,7600,3,148,148.5,2929,2017-01-25 16:26,2017-01-25 17:06
F1,2,155,7600,3,148,148.5,2929,2017-01-25 17:06,2017-01-25 17:46
F1,2,155,7600,3,148,148,2929,2017-01-25 17:46,2017-01-25 18:26
F1,2,155,7600,3,148,148,2929,2017-01-25 18:26,2017-01-25 19:06
F1,2,155,7600,3,148,148,2929,2017-01-25 19:06,2017-01-25 19:46
F1,2,155,7600,3,148,148,2929,2017-01-25 19:46,2017-01-25 20:26
F1,2,155,7600,3,148,148,2929,2017-01-25 20:26,2017-01-25 21:06
F1,2,155,7600,3,148,148,2929,2017-01-25 21:06,2017-01-25 21:46
F1,2,155,7600,3,148,148,2929,2017-01-25 21:46,2017-01-25 22:26
F1,3,155,7600,3,148,148,2929,2017-01-25 22:26,2017-01-25 23:06
F1,3,154,7600,3,148,148,2929,2017-01-25 23:06,2017-01-25 23:46
F1,3,154,7600,3,148,148.5,2929,2017-01-25 23:46,2017-01-26 0:26
F1,3,155,7600,3,148,148.5,3021,2017-01-26 0:26,2017-01-26 0:52
F1,3,155,7600,3,148,148.5,2929,2017-01-26 0:52,2017-01-26 1:32
F1,3,155,7300,3,148,148.5,2929,2017-01-26 1:32,2017-01-26 2:12
F1,3,155,7600,3,148,148.5,2929,2017-01-26 2:12,2017-01-26 2:52
F1,3,154,7450,3,148,148.5,2929,2017-01-26 2:52,2017-01-26 3:32
F1,3,154,7500,3,148,148.5,2929,2017-01-26 3:32,2017-01-26 4:13
F1,3,154,7450,3,148,148.5,2929,2017-01-26 4:13,2017-01-26 4:53
F1,3,154,7700,3,148,148.5,2929,2017-01-26 4:53,2017-01-26 5:43
F1,3,154,7500,3,148,148.5,2929,2017-01-26 5:43,2017-01-26 6:23
F1,1,154,7450,3,148,148.5,2929,2017-01-26 6:23,2017-01-26 7:03
F1,1,154,7450,3,148,148.5,2929,2017-01-26 7:03,2017-01-26 7:43
F1,1,154,7450,3,148,148.5,2929,2017-01-26 7:43,2017-01-26 8:23
F1,1,154,7450,3,148,148.5,2929,2017-01-26 8:23,2017-01-26 9:03
F1,1,155,7600,3,148,148.5,2929,2017-01-26 9:03,2017-01-26 9:43
F1,1,155,7600,3,148,148.5,2929,2017-01-26 9:43,2017-01-26 10:23
F1,1,155,7600,3,148,148.5,2929,2017-01-26 10:23,2017-01-26 11:03
F1,1,155,7600,3,148,148.5,2929,2017-01-26 11:03,2017-01-26 11:43
F1,1,154,7450,3,148,148,2929,2017-01-26 11:43,2017-01-26 12:23
F1,1,154,7600,3,148,148,2929,2017-01-26 12:23,2017-01-26 13:03
F1,1,154,7600,3,148,148,2929,2017-01-26 13:03,2017-01-26 13:43
F1,1,154,7600,3,148,148,2929,2017-01-26 13:43,2017-01-26 14:23
F1,2,154,7600,3,148,148,2929,2017-01-26 14:23,2017-01-26 15:03
F1,2,155,7600,3,148,148,2929,2017-01-26 15:03,2017-01-26 15:43
F1,2,155,7400,3,148,148,2929,2017-01-26 15:43,2017-01-26 16:23
F1,2,155,7600,3,148,148,2931,2017-01-26 16:23,2017-01-26 18:03
F1,2,155,7600,3,148,148.5,2929,2017-01-26 18:03,2017-01-26 18:43
F1,2,155,7600,3,148,148.5,2929,2017-01-26 18:43,2017-01-26 19:23
F1,2,154,7600,3,148,148.5,2929,2017-01-26 19:23,2017-01-26 20:03
F1,2,155,7600,3,148,148,3021,2017-01-26 20:03,2017-01-26 20:27
F1,2,155,7600,3,148,148,2929,2017-01-26 20:27,2017-01-26 21:07
F1,2,155,7600,3,148,148,2929,2017-01-26 21:07,2017-01-26 21:47
F1,2,154,7600,3,148,148,2929,2017-01-26 21:47,2017-01-26 22:27
F1,3,154,7450,3,148,148,2929,2017-01-26 22:27,2017-01-26 23:07
F1,3,154,7450,3,148,148,2929,2017-01-26 23:07,2017-01-26 23:47
